"Company Code","Document Number","Global Currency","Account Number","Cost Center","Profit Center","Amount in Company Code Currency","Debit/Credit Ind.","Posting Period","Posting Date","Document Type","Plant",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000048","EUR","29500100","","T-PCB98","-60970.00","H","2","2018-02-10","PR","",
"1010","4800000048","EUR","29500100","","YB600","60970.00","S","2","2018-02-10","PR","",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","402.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-402.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000049","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
